id,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,bed_type,price,price_r,minimum_nights,review,reviews_per_month
4324832,Potrero Hill,37.75815332,-122.4026288,Entire home/apt,5,2,3,Real Bed,250,High,4,Medium,2.21
14553441,Potrero Hill,37.76344832,-122.3888154,Private room,3,1,1,Real Bed,119,Medium,2,Very High,0.56
6570087,Potrero Hill,37.75117145,-122.4026657,Private room,2,1,1,Real Bed,250,High,1,Very High,0.05
900485,Potrero Hill,37.75672788,-122.4027036,Entire home/apt,6,2,3,Real Bed,2500,Very High,4,Medium,0.04
392543,Potrero Hill,37.7619571,-122.3941138,Entire home/apt,3,1,2,Real Bed,250,High,4,High,1.4
14383794,Potrero Hill,37.75260361,-122.3975976,Private room,2,1,1,Real Bed,97,Low,2,Low,0.28
17300611,Potrero Hill,37.75818503,-122.4008166,Entire home/apt,10,3,3,Real Bed,495,Very High,1,Very High,3
3994686,Potrero Hill,37.76057174,-122.3965259,Entire home/apt,4,1,2,Real Bed,295,Very High,2,High,0.83
16700935,Potrero Hill,37.76458754,-122.3940645,Private room,2,0,2,Real Bed,150,Medium,2,High,4.23
1276186,Potrero Hill,37.75722738,-122.4018186,Entire home/apt,6,3,4,Real Bed,395,Very High,3,Very High,1.53
1407244,Potrero Hill,37.76243663,-122.3945978,Entire home/apt,6,3,3,Real Bed,500,Very High,1,High,0.7
1260834,Potrero Hill,37.75724038,-122.3975467,Private room,3,1,1,Real Bed,89,Low,15,Medium,1.57
6749412,Potrero Hill,37.76033782,-122.4052499,Entire home/apt,6,1,1,Real Bed,157,High,1,Medium,2.84
8386721,Potrero Hill,37.76158678,-122.4019315,Entire home/apt,6,3,4,Real Bed,550,Very High,2,Medium,1.78
6273036,Potrero Hill,37.75487794,-122.4023512,Entire home/apt,2,1,1,Real Bed,160,High,30,Medium,0.37
16710475,Potrero Hill,37.75993709,-122.3989888,Private room,2,1,1,Real Bed,150,Medium,1,Very High,1
1096273,Potrero Hill,37.75664382,-122.4012724,Entire home/apt,4,1,2,Airbed,190,High,2,Medium,0.39
11909624,Potrero Hill,37.75092325,-122.4011192,Entire home/apt,4,2,2,Real Bed,277,Very High,3,Medium,1.1
10648093,Potrero Hill,37.7620038,-122.3927837,Entire home/apt,6,3,3,Real Bed,500,Very High,2,Very High,1.52
9157104,Potrero Hill,37.76369893,-122.4031912,Entire home/apt,6,3,4,Real Bed,575,Very High,2,High,0.43
899499,Potrero Hill,37.75342014,-122.3920084,Entire home/apt,2,1,1,Real Bed,211,High,3,Medium,0.42
7305114,Potrero Hill,37.76398202,-122.3959747,Entire home/apt,4,2,2,Real Bed,260,Very High,3,Medium,1.27
948066,Potrero Hill,37.76243973,-122.4037506,Entire home/apt,2,1,1,Real Bed,210,High,29,Medium,0.9
440058,Potrero Hill,37.75082161,-122.4008773,Entire home/apt,6,3,3,Real Bed,394,Very High,2,Very High,0.05
7386838,Potrero Hill,37.75914688,-122.3954857,Entire home/apt,5,3,3,Real Bed,675,Very High,2,Medium,0.34
3570383,Potrero Hill,37.75953865,-122.4054003,Entire home/apt,2,1,1,Real Bed,125,Medium,2,Medium,2.93
7360699,Potrero Hill,37.75843457,-122.4011213,Entire home/apt,4,2,2,Real Bed,175,High,4,Medium,2.81
14988703,Potrero Hill,37.76266751,-122.3947399,Entire home/apt,4,2,2,Real Bed,200,High,7,Very High,1.09
7949624,Potrero Hill,37.75525646,-122.3982669,Private room,2,1,1,Real Bed,125,Medium,1,Medium,6.53
980783,Potrero Hill,37.76460214,-122.4041456,Entire home/apt,2,1,1,Real Bed,190,High,3,High,2.75
9910056,Potrero Hill,37.7626039,-122.3949968,Entire home/apt,4,0,2,Real Bed,150,Medium,2,Medium,5.96
1340755,Potrero Hill,37.7613506,-122.3947413,Private room,2,1,1,Real Bed,145,Medium,2,Medium,0.51
9301041,Potrero Hill,37.75260134,-122.3998736,Entire home/apt,4,1,2,Real Bed,175,High,3,Medium,1.87
1520929,Potrero Hill,37.76054896,-122.4040216,Entire home/apt,4,2,2,Real Bed,250,High,2,Medium,1.01
1233002,Potrero Hill,37.75144619,-122.390065,Entire home/apt,2,1,1,Real Bed,125,Medium,4,Medium,0.3
9440164,Potrero Hill,37.75371108,-122.3987582,Entire home/apt,4,2,2,Real Bed,225,High,3,Very High,0.08
516836,Potrero Hill,37.75933372,-122.4036716,Private room,2,1,1,Real Bed,135,Medium,2,High,3.78
13652344,Potrero Hill,37.76248797,-122.4011454,Entire home/apt,6,1,3,Real Bed,190,High,1,High,6.49
11634732,Potrero Hill,37.75706537,-122.4029676,Entire home/apt,6,2,4,Real Bed,200,High,2,Medium,1.03
14143133,Potrero Hill,37.75413519,-122.4014826,Entire home/apt,4,2,3,Real Bed,250,High,3,High,2.14
1855096,Potrero Hill,37.76457868,-122.3933537,Entire home/apt,4,1,1,Real Bed,190,High,2,High,3.94
15202859,Potrero Hill,37.75717189,-122.4018795,Private room,1,1,1,Real Bed,65,Low,3,Very High,0.17
5049541,Potrero Hill,37.76009877,-122.394132,Private room,2,1,1,Real Bed,195,High,1,Medium,0.34
16256179,Potrero Hill,37.75504534,-122.4008316,Entire home/apt,8,3,4,Real Bed,327,Very High,1,Medium,6.32
14304773,Potrero Hill,37.76409726,-122.3877482,Entire home/apt,4,0,2,Real Bed,224,High,2,Very High,1.32
6473215,Potrero Hill,37.75941494,-122.4018082,Private room,4,1,2,Real Bed,500,Very High,500,Medium,0.52
839419,Potrero Hill,37.75605662,-122.398885,Entire home/apt,4,2,2,Real Bed,350,Very High,4,Very High,0.06
6554831,Potrero Hill,37.75383046,-122.3924535,Private room,2,1,2,Real Bed,148,Medium,1,Medium,1.71
15176931,Potrero Hill,37.75952761,-122.4027123,Private room,1,1,1,Real Bed,80,Low,2,Medium,0.57
13331968,Potrero Hill,37.76110633,-122.3973649,Entire home/apt,5,2,2,Real Bed,389,Very High,3,High,2.89
9760253,Potrero Hill,37.76550392,-122.394813,Entire home/apt,4,0,1,Real Bed,139,Medium,2,Medium,3.31
10792386,Potrero Hill,37.75805553,-122.3911791,Private room,2,1,2,Real Bed,250,High,2,Very High,0.12
12006,Potrero Hill,37.76341906,-122.3943347,Entire home/apt,8,3,3,Real Bed,375,Very High,4,Medium,0.36
3205059,Potrero Hill,37.76050206,-122.393553,Entire home/apt,2,1,1,Real Bed,155,High,6,High,1.88
487019,Potrero Hill,37.75599837,-122.4002235,Entire home/apt,5,3,3,Real Bed,210,High,4,Medium,0.27
2943995,Potrero Hill,37.75196912,-122.4022747,Entire home/apt,4,2,2,Real Bed,235,High,4,High,0.31
5630741,Potrero Hill,37.763374,-122.3870892,Entire home/apt,4,2,2,Real Bed,345,Very High,2,High,0.54
14576360,Potrero Hill,37.75925923,-122.3928591,Entire home/apt,3,2,2,Real Bed,120,Medium,3,Very High,0.53
879326,Potrero Hill,37.76019658,-122.3960119,Entire home/apt,6,3,3,Real Bed,700,Very High,10,Low,0.02
699723,Potrero Hill,37.76643765,-122.3958833,Entire home/apt,4,2,2,Real Bed,325,Very High,5,High,0.7
7859448,Potrero Hill,37.7622435,-122.3967375,Private room,2,1,1,Real Bed,85,Low,14,Very High,0.09
11364988,Potrero Hill,37.76471004,-122.395134,Private room,2,1,1,Real Bed,175,High,1,Very High,0.3
13478765,Potrero Hill,37.7549054,-122.4000241,Entire home/apt,4,2,2,Real Bed,148,Medium,7,High,0.94
4713319,Potrero Hill,37.7599279,-122.3923102,Entire home/apt,2,1,1,Real Bed,250,High,30,Medium,0.35
11659435,Potrero Hill,37.76159242,-122.4046124,Entire home/apt,5,2,3,Real Bed,195,High,3,Medium,1.98
3877462,Potrero Hill,37.76216767,-122.397064,Private room,2,1,1,Real Bed,85,Low,5,High,1.66
862220,Potrero Hill,37.75658046,-122.4004701,Entire home/apt,3,1,1,Real Bed,210,High,30,High,1.36
7055126,Potrero Hill,37.75956554,-122.3947065,Entire home/apt,5,1,1,Real Bed,225,High,1,High,3.72
157476,Potrero Hill,37.7496011,-122.400921,Private room,3,1,2,Real Bed,140,Medium,1,High,0.25
598271,Potrero Hill,37.75942516,-122.4039762,Private room,2,1,1,Real Bed,118,Medium,2,High,3.25
12093052,Potrero Hill,37.75140352,-122.4002244,Entire home/apt,6,3,3,Real Bed,429,Very High,3,Very High,0.46
273530,Potrero Hill,37.75612324,-122.3996666,Entire home/apt,4,2,2,Real Bed,300,Very High,4,High,0.59
13100768,Potrero Hill,37.75828218,-122.3946217,Entire home/apt,4,2,3,Real Bed,375,Very High,3,Very High,0.3
3705206,Potrero Hill,37.76419418,-122.3946437,Entire home/apt,3,1,1,Real Bed,260,Very High,3,High,0.59
16137098,Potrero Hill,37.76267602,-122.3900337,Entire home/apt,1,0,1,Real Bed,125,Medium,1,Medium,1.65
10839300,Potrero Hill,37.76225759,-122.3935217,Entire home/apt,8,4,5,Real Bed,570,Very High,2,Medium,1.54
2483405,Potrero Hill,37.75691254,-122.3972923,Entire home/apt,6,3,3,Real Bed,459,Very High,5,High,0.29
14946094,Potrero Hill,37.75233733,-122.3975385,Private room,1,1,1,Real Bed,130,Medium,2,Very High,0.15
15591362,Potrero Hill,37.75636644,-122.4022954,Entire home/apt,4,1,2,Real Bed,210,High,3,Very High,2.65
11872179,Potrero Hill,37.7591466,-122.3927268,Private room,2,1,1,Real Bed,111,Medium,1,Medium,1.35
205842,Potrero Hill,37.76487422,-122.3976267,Entire home/apt,2,1,1,Real Bed,200,High,1,High,8.53
25662,Potrero Hill,37.76209502,-122.39544,Private room,3,0,1,Real Bed,125,Medium,4,Medium,2.94
533627,Potrero Hill,37.76132396,-122.4042142,Entire home/apt,8,3,4,Real Bed,780,Very High,3,High,0.28
9225,Potrero Hill,37.76258885,-122.4054306,Entire home/apt,2,1,1,Real Bed,150,Medium,1,Medium,3.68
4679176,Potrero Hill,37.75855533,-122.3891352,Entire home/apt,4,2,3,Real Bed,450,Very High,3,High,1.44
288213,Potrero Hill,37.75971288,-122.3883334,Entire home/apt,2,1,1,Real Bed,190,High,2,High,1.74
14198253,Potrero Hill,37.76609722,-122.3974792,Entire home/apt,2,1,1,Real Bed,219,High,2,Medium,1.51
2483665,Potrero Hill,37.76238325,-122.4036864,Entire home/apt,2,1,1,Real Bed,159,High,2,High,1.94
16383490,Potrero Hill,37.75804926,-122.4011697,Private room,2,1,1,Real Bed,79,Low,3,Very High,0.41
631658,Potrero Hill,37.75926254,-122.4044216,Private room,4,2,2,Real Bed,280,Very High,2,Medium,0.43
14688907,Potrero Hill,37.7568934,-122.3960361,Entire home/apt,5,2,2,Real Bed,500,Very High,2,Very High,0.5
2508480,Potrero Hill,37.75637088,-122.4004607,Private room,2,1,1,Real Bed,99,Low,5,High,4.18
10783339,Potrero Hill,37.75902528,-122.3908855,Entire home/apt,4,1,1,Real Bed,125,Medium,1,Very High,0.67
42577,Potrero Hill,37.75447178,-122.3881318,Entire home/apt,4,2,2,Real Bed,135,Medium,30,Low,0.03
6743606,Potrero Hill,37.75826358,-122.3919632,Entire home/apt,3,1,1,Real Bed,235,High,1,Very High,0.41
8184928,Potrero Hill,37.76053873,-122.4039577,Entire home/apt,6,1,1,Real Bed,110,Medium,1,High,0.65
1533378,Potrero Hill,37.75849393,-122.4013485,Private room,2,1,1,Real Bed,95,Low,1,Medium,5.85
11421711,Potrero Hill,37.75948454,-122.3965462,Private room,2,1,1,Real Bed,125,Medium,5,Medium,1.82
9739048,Potrero Hill,37.76502245,-122.4021627,Entire home/apt,4,1,2,Real Bed,150,Medium,2,Very High,0.45
8626432,Potrero Hill,37.75832177,-122.3948897,Entire home/apt,3,1,1,Real Bed,200,High,2,Very High,0.38
2770561,Potrero Hill,37.75726138,-122.3937119,Private room,2,1,1,Real Bed,80,Low,2,Medium,2.41
3465396,Potrero Hill,37.7622571,-122.3963785,Private room,1,1,1,Real Bed,120,Medium,7,Very High,0.05
15504145,Potrero Hill,37.76158761,-122.4026227,Entire home/apt,8,4,4,Real Bed,500,Very High,7,Very High,0.31
2770268,Potrero Hill,37.75983431,-122.3965963,Private room,2,1,1,Real Bed,100,Low,2,Medium,2.63
15803552,Potrero Hill,37.75840024,-122.3924571,Private room,2,1,1,Real Bed,95,Low,3,Medium,1.01
6163821,Potrero Hill,37.75538942,-122.3972996,Private room,2,1,1,Real Bed,146,Medium,1,High,4.23
12311938,Potrero Hill,37.75766314,-122.4008295,Entire home/apt,2,1,1,Real Bed,130,Medium,5,High,1.25
15195497,Potrero Hill,37.76013959,-122.3910041,Private room,2,1,2,Real Bed,150,Medium,1,Very High,1
2022751,Potrero Hill,37.75515744,-122.3886671,Entire home/apt,6,2,2,Real Bed,800,Very High,2,Very High,0.33
11607373,Potrero Hill,37.76247714,-122.3872144,Private room,1,1,1,Real Bed,80,Low,3,Very High,0.25
150848,Potrero Hill,37.76199539,-122.3939147,Private room,2,1,1,Real Bed,75,Low,3,High,2.17
252867,Potrero Hill,37.75888607,-122.395388,Entire home/apt,6,3,4,Real Bed,295,Very High,6,High,0.22
24463,Potrero Hill,37.75644595,-122.3991023,Private room,2,1,1,Real Bed,146,Medium,2,High,2.39
3378522,Potrero Hill,37.76155637,-122.4028069,Entire home/apt,5,2,3,Real Bed,250,High,2,Very High,0.24
2056100,Potrero Hill,37.75130159,-122.401516,Entire home/apt,6,2,2,Real Bed,229,High,2,High,0.72
6938507,Potrero Hill,37.76267741,-122.3950229,Entire home/apt,3,1,1,Real Bed,199,High,3,Very High,0.8
9329263,Potrero Hill,37.75699771,-122.3998474,Private room,2,1,1,Real Bed,68,Low,2,Very High,0.06
14671513,Potrero Hill,37.75958369,-122.4008684,Entire home/apt,7,3,3,Real Bed,375,Very High,2,Very High,0.14
9925725,Potrero Hill,37.75985947,-122.3918161,Entire home/apt,2,1,1,Real Bed,175,High,7,Very High,0.35
2072098,Potrero Hill,37.763856,-122.3960937,Entire home/apt,3,1,1,Real Bed,165,High,3,Medium,0.18
6446590,Potrero Hill,37.75842021,-122.3988363,Entire home/apt,4,2,3,Real Bed,350,Very High,7,Very High,0.14
10473284,Potrero Hill,37.75539896,-122.3993891,Entire home/apt,6,2,3,Real Bed,500,Very High,2,Low,0.2
10967937,Potrero Hill,37.75764361,-122.399961,Private room,1,1,1,Real Bed,150,Medium,1,Very High,0.15
12515810,Potrero Hill,37.75581835,-122.4016217,Entire home/apt,2,0,1,Real Bed,124,Medium,1,Medium,5.28
13606695,Potrero Hill,37.75491347,-122.4029104,Private room,2,1,1,Real Bed,110,Medium,1,High,4.96
16309474,Potrero Hill,37.75465929,-122.3907666,Entire home/apt,4,1,1,Real Bed,140,Medium,1,Medium,2.12
12999869,Potrero Hill,37.76239538,-122.4050208,Private room,2,1,1,Real Bed,97,Low,1,High,6.84
15735313,Potrero Hill,37.76207355,-122.4045597,Entire home/apt,4,2,2,Real Bed,255,Very High,2,High,2.64
10455995,Potrero Hill,37.75802381,-122.3975611,Private room,2,1,1,Real Bed,125,Medium,5,High,2.41
7949668,Potrero Hill,37.75511535,-122.4004124,Private room,2,1,1,Real Bed,129,Medium,1,High,5.86
14490262,Potrero Hill,37.75819768,-122.4023991,Entire home/apt,5,2,3,Real Bed,195,High,3,Very High,2.04
1759087,Potrero Hill,37.76492078,-122.3972241,Entire home/apt,2,1,1,Real Bed,205,High,2,Medium,2.66
6936417,Potrero Hill,37.76028277,-122.3936458,Entire home/apt,2,2,2,Real Bed,290,Very High,3,High,1.22
5347124,Potrero Hill,37.75389791,-122.3996037,Entire home/apt,6,2,3,Real Bed,250,High,3,High,4.54
11048759,Potrero Hill,37.7550341,-122.401835,Entire home/apt,3,0,1,Real Bed,140,Medium,2,Medium,2.75
4103906,Potrero Hill,37.75948148,-122.4034998,Entire home/apt,1,1,1,Futon,400,Very High,2,Very High,0.03
16518454,Potrero Hill,37.76298924,-122.3940016,Entire home/apt,2,1,1,Real Bed,107,Medium,3,Very High,0.75
16406815,Potrero Hill,37.75718823,-122.3998937,Private room,1,1,1,Real Bed,60,Low,1,Medium,1.2
1578597,Potrero Hill,37.75857707,-122.4015224,Entire home/apt,2,0,1,Real Bed,169,High,1,Medium,7.03
596462,Potrero Hill,37.75954413,-122.402567,Private room,2,1,1,Real Bed,165,High,5,Very High,0.51
13687255,Potrero Hill,37.76031944,-122.3944442,Entire home/apt,5,2,3,Real Bed,300,Very High,2,Very High,0.51
3924524,Potrero Hill,37.75843219,-122.4018378,Entire home/apt,2,0,1,Real Bed,125,Medium,3,Medium,1.76
1412368,Potrero Hill,37.76314878,-122.3873457,Entire home/apt,3,1,1,Real Bed,200,High,3,Medium,0.07
2349483,Potrero Hill,37.75935099,-122.3986744,Private room,2,1,1,Real Bed,120,Medium,2,High,3.89
7182761,Potrero Hill,37.75751127,-122.3962746,Private room,2,1,1,Real Bed,130,Medium,3,High,3.66
1022360,Potrero Hill,37.75628007,-122.400629,Private room,2,1,1,Pull-out Sofa,139,Medium,2,High,0.35
10705210,Potrero Hill,37.76078935,-122.4031751,Entire home/apt,1,0,1,Real Bed,265,Very High,1,Very High,1.63
4773944,Potrero Hill,37.75871459,-122.3970886,Entire home/apt,3,2,1,Real Bed,250,High,1,High,0.7
3790877,Potrero Hill,37.75847746,-122.3952498,Entire home/apt,4,3,3,Real Bed,220,High,4,Very High,0.34
1906681,Potrero Hill,37.755242,-122.397361,Entire home/apt,5,3,3,Real Bed,319,Very High,2,Medium,0.39
7902505,Potrero Hill,37.75531364,-122.3997516,Entire home/apt,2,0,1,Real Bed,150,Medium,3,Medium,2.75
2790637,Potrero Hill,37.76083129,-122.4026361,Entire home/apt,3,1,1,Real Bed,210,High,4,Very High,0.96
13128357,Potrero Hill,37.76209776,-122.4034992,Private room,2,1,1,Real Bed,88,Low,1,High,7.14
17650333,Potrero Hill,37.76374815,-122.4036902,Entire home/apt,2,0,1,Real Bed,129,Medium,1,Very High,1
496226,Potrero Hill,37.76197006,-122.4036531,Entire home/apt,2,1,1,Real Bed,185,High,29,Medium,2.13
3594390,Potrero Hill,37.75710442,-122.394911,Entire home/apt,3,1,1,Real Bed,264,Very High,4,Very High,0.34
862201,Potrero Hill,37.75318386,-122.4012376,Entire home/apt,3,0,1,Real Bed,179,High,30,High,2.6
6002282,Potrero Hill,37.7563452,-122.3990149,Entire home/apt,4,1,2,Real Bed,125,Medium,30,Medium,0.55
7227902,Potrero Hill,37.76096103,-122.3935549,Entire home/apt,7,3,4,Real Bed,425,Very High,3,Very High,0.2
10901052,Potrero Hill,37.76370104,-122.3988991,Entire home/apt,6,3,3,Real Bed,600,Very High,3,Very High,0.15
14485693,Potrero Hill,37.75716307,-122.393441,Entire home/apt,2,1,1,Real Bed,199,High,2,Very High,0.65
13129814,Potrero Hill,37.75939291,-122.4024296,Entire home/apt,2,1,1,Real Bed,180,High,1,High,0.78
10572287,Potrero Hill,37.75817082,-122.3997771,Entire home/apt,4,2,2,Real Bed,235,High,30,High,2.7
5126203,Potrero Hill,37.76383103,-122.387446,Private room,2,1,1,Real Bed,145,Medium,2,Medium,0.35
13127954,Potrero Hill,37.76184919,-122.4054302,Private room,2,1,1,Real Bed,93,Low,1,High,8.73
16797018,Potrero Hill,37.76092509,-122.4033268,Private room,2,1,1,Real Bed,759,Very High,2,Very High,0.82
17289486,Potrero Hill,37.75567429,-122.3911111,Private room,2,1,1,Real Bed,120,Medium,1,Medium,2
5296316,Potrero Hill,37.76137474,-122.4047353,Entire home/apt,4,1,1,Real Bed,179,High,2,Medium,3.24
9868476,Potrero Hill,37.75692849,-122.3964595,Private room,2,1,1,Real Bed,170,High,1,Very High,0.17
10802313,Potrero Hill,37.76274914,-122.4037495,Entire home/apt,3,1,2,Real Bed,170,High,5,Medium,0.43
8049455,Potrero Hill,37.75908689,-122.4005561,Entire home/apt,2,0,1,Real Bed,200,High,3,High,2.16
7327920,Potrero Hill,37.75308336,-122.4014873,Entire home/apt,3,1,1,Real Bed,179,High,3,Very High,4.94
16207317,Potrero Hill,37.76345367,-122.3966564,Shared room,2,1,1,Real Bed,40,Low,3,Low,0.36
14950542,Potrero Hill,37.75914649,-122.4027517,Private room,2,1,1,Real Bed,104,Medium,3,Medium,0.63
5128208,Potrero Hill,37.7612339,-122.3990436,Private room,2,1,1,Real Bed,90,Low,30,Very High,0.25
12158734,Potrero Hill,37.76091851,-122.3933815,Entire home/apt,8,3,4,Real Bed,375,Very High,4,Medium,1.41
11241173,Potrero Hill,37.75318949,-122.4019479,Private room,2,1,1,Real Bed,88,Low,2,High,3.27
12175060,Potrero Hill,37.75320487,-122.3986728,Private room,1,1,1,Futon,89,Low,2,Medium,0.95
8290464,Potrero Hill,37.76390696,-122.3955279,Private room,2,1,1,Real Bed,185,High,2,Very High,0.64
33577,Potrero Hill,37.76514606,-122.3975009,Entire home/apt,2,1,1,Real Bed,200,High,1,High,6.66
1393189,Potrero Hill,37.75525557,-122.4001025,Entire home/apt,4,2,2,Real Bed,199,High,1,High,1.44
1671260,Potrero Hill,37.76182628,-122.3931227,Private room,2,1,1,Real Bed,115,Medium,1,Very High,2.08
14303641,Potrero Hill,37.75251702,-122.3978116,Private room,2,1,1,Real Bed,88,Low,1,Very High,0.38
8438267,Potrero Hill,37.76118048,-122.3967033,Entire home/apt,4,2,2,Real Bed,195,High,3,Medium,1.3
11911651,Potrero Hill,37.75922906,-122.3971694,Entire home/apt,8,4,5,Real Bed,600,Very High,3,Medium,0.38
7899085,Potrero Hill,37.76064897,-122.4014569,Entire home/apt,2,1,2,Real Bed,140,Medium,2,Very High,1.64
7718281,Potrero Hill,37.76259887,-122.3958722,Entire home/apt,9,1,7,Real Bed,396,Very High,4,High,0.75
4228444,Potrero Hill,37.75432067,-122.4001714,Entire home/apt,3,1,1,Real Bed,148,Medium,3,Medium,1.17
6473013,Potrero Hill,37.7598394,-122.401709,Private room,2,1,1,Real Bed,500,Very High,500,Medium,0.53
6472998,Potrero Hill,37.75882365,-122.4017722,Private room,2,1,1,Real Bed,500,Very High,500,Medium,0.38
